client_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
b24a2f86-8f92-4e6b-aaf1-172d2c5e5967,55,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
144f8c82-262b-476f-a795-dafeba1b2707,46,management,married,basic.6y,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
0c1731bd-1bac-46b6-9155-8bfd0d8f4b1a,37,management,married,university.degree,no,yes,no,telephone,may,wed,8,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
39458159-92b7-4f9c-a974-3c6f39f07b08,39,technician,married,professional.course,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
c02d6629-6b73-4ddb-b380-16ee7155eddb,40,blue-collar,married,high.school,no,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
ee588083-d268-4ef5-93c0-e38a492e1784,52,technician,married,high.school,no,yes,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
128a94e6-80ee-4719-a24e-18e90c54d1d6,43,management,married,university.degree,no,unknown,unknown,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
761f2d72-baf2-439f-99f8-ae37ff448219,51,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
b12fb750-b8be-4853-a527-edb71c7e66a3,45,management,divorced,basic.9y,unknown,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
7a452436-f405-40d9-89b5-689dcb147aa4,40,management,divorced,university.degree,unknown,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
71fadcbe-80d5-4a22-84f4-03a2ec46f1ea,28,student,single,high.school,unknown,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
a9cd0eee-ce9e-48cb-96a8-1654a21e6adb,33,admin.,single,high.school,no,unknown,unknown,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
e37b801d-171d-4466-970e-b5d4b3f0b8bd,47,self-employed,married,unknown,unknown,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
85874498-4f69-4216-a1a7-43dd7b97f144,54,management,divorced,university.degree,no,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
32eecf64-16cc-4133-980d-c951704c48ad,46,unknown,married,university.degree,no,no,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
c964c153-b02d-4e47-b0c2-69cc6a23f567,36,admin.,married,high.school,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
44ae3fe6-8fd9-4d2e-a19f-d6da248dc242,46,unemployed,married,professional.course,unknown,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
d4e92ca7-23cd-4ac6-ba8e-35b86c2d48a8,45,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
88a7a7d2-75ec-4d82-93de-41b32e4cb0a6,46,management,married,university.degree,no,no,yes,telephone,may,wed,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
311901d7-2af5-4b59-944f-51c4659f529c,30,services,married,unknown,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
1889d990-8268-42a9-a50c-11e7cf11cce8,55,management,married,unknown,no,yes,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
896bb057-7e00-4e5f-8ba6-92926d02232d,45,admin.,married,basic.9y,unknown,yes,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
eb8e620f-56de-4f22-adab-93932d393c18,45,admin.,married,high.school,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
f38b47cd-709c-407a-989e-49a479fed00f,51,admin.,married,basic.4y,unknown,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
4cb28b94-669f-463c-a7d3-1f0b6d87116a,31,admin.,single,university.degree,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
8b85f804-0cfa-4b54-988b-a5d6bd8a1ee7,33,admin.,married,unknown,no,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
f6cecd13-d7c7-4577-8fa8-11683c276e03,45,services,divorced,high.school,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
04984809-25e5-4041-b257-41f81627af0f,52,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
1101d634-582e-4ae1-a45f-1a246b46fbde,35,unemployed,married,university.degree,no,yes,no,telephone,may,wed,9,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
5ea676a8-3363-4316-9546-4e69f327568f,50,admin.,married,high.school,unknown,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
fb3e939d-5284-4118-9521-0a9591ab9cab,48,admin.,married,university.degree,no,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
fd9bce27-b3a4-44a7-aba5-e91ed3ab5433,41,management,married,unknown,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
6ec07172-b883-4289-b56d-74713577e96d,58,housemaid,married,university.degree,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
691b4cdb-0bef-41e9-9340-fb8e88e54ff2,36,admin.,single,university.degree,unknown,no,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
d49b118b-bfe1-453f-8ad4-8cd73c7fa59f,44,blue-collar,single,basic.4y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
5e16ea7a-0e7d-48e8-aa00-4aaa3dd619b7,38,blue-collar,single,university.degree,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
bcf8975c-a708-4070-9da2-a82168fa5cf6,38,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
1b7d355c-eeec-4aba-aece-9a7c3f8572da,53,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
87f09bb1-30f8-464c-a1d4-2e986f6001e4,37,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
9e531434-5a48-4471-8c61-b83a257c2b1f,29,admin.,single,university.degree,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
c457eeb0-657b-4c36-bd60-3c6cef8f60ec,35,services,married,high.school,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
69f2acf9-398f-4a6a-8f2d-78c8e5a0c75a,59,entrepreneur,married,high.school,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
d58383f0-2343-4ffd-991c-09aef6c45635,38,technician,married,basic.6y,unknown,yes,yes,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
ea039ed0-1949-49b9-9af5-51788e65637c,34,technician,single,professional.course,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
a908df2d-60cc-473e-9ab2-4dc4fb9a4da4,28,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
06794bf4-5283-41c3-b792-cfe5d160ba99,43,blue-collar,married,unknown,unknown,no,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
63aa297d-de85-4b98-b604-c5a55fb041af,45,blue-collar,divorced,basic.9y,no,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
41e0f747-d049-4e7b-bdea-aafbb3159c32,31,blue-collar,single,basic.9y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
165dfae8-a7e0-48e2-89c8-ac900b39e3a7,34,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
82fec31d-659b-404a-997b-aa70261ec829,50,management,divorced,high.school,unknown,no,no,telephone,may,wed,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
70db5cd6-9ed7-4ab9-b942-6254ad89e670,38,technician,single,university.degree,no,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
0bef8ba9-ad4d-4c6b-a2ae-7b764d2ca616,39,technician,married,university.degree,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
8eee9f9b-ce39-439a-84ab-e8024f1f7575,41,technician,married,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
fcbde7f2-3d9d-4b64-accf-0f1308383a20,29,blue-collar,married,basic.6y,no,no,yes,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
d996936c-71b9-4af0-b5f5-2fdfca5a0054,34,admin.,single,high.school,no,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
801b3105-9fdd-454e-be4d-8a1d06514e88,45,technician,married,professional.course,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
f36f99d6-bea4-43f4-a356-2872b8f6324a,42,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
7606267b-ff21-423d-88f3-173cba423a19,32,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
a9c82638-c4f0-4653-9534-4c61c5540b6a,41,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
e7e81570-3013-4f1f-b922-271d804f52a5,49,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,8,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
a3e91441-0176-4090-bac9-8e657e7bad08,46,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
1253fe41-01ef-472a-8d62-b0dcfa29e812,39,blue-collar,married,high.school,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
0dd8344f-e2dd-4733-a575-fc042be60779,45,unknown,married,unknown,unknown,unknown,unknown,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
0c506683-0dfa-4b74-9b9e-c38663c799cf,48,management,married,basic.4y,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
8702a48e-1e3a-4fda-b17d-baf8e4d254c9,33,blue-collar,married,basic.9y,no,yes,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
13d731d4-bdc5-4e0f-a22a-c6d322e9dc8d,52,blue-collar,married,basic.6y,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
5326e84c-7740-4097-8cd0-e482bb28fdbc,44,blue-collar,married,basic.4y,unknown,no,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
109d6f98-4399-457e-a8f0-0d80a198c79d,44,management,married,university.degree,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
b300dc4d-edd5-49a1-a38d-10cd8b333229,33,unemployed,divorced,basic.9y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
00d5f38b-61e8-4fa2-8278-61fa3a086107,57,blue-collar,divorced,professional.course,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
fcf2c67f-ee09-43fd-ae1c-80735552179b,31,management,married,high.school,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
644606af-7da5-4e1e-874b-d81dd47219c4,52,admin.,married,high.school,no,unknown,unknown,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
c8112bf5-d1c8-45dd-947e-4aeeb6639b3d,40,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
c81d4604-06ef-48d9-9af8-5847c8b1d8ef,37,admin.,married,university.degree,no,no,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
f013e073-325a-468d-8543-90fd8b45029c,39,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,12,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
3f7e4e44-ffed-412d-82ee-0fc6b28e0f5a,34,self-employed,single,university.degree,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
9ef6dbbd-9490-4fbc-812b-2f3b2f178375,38,technician,single,professional.course,unknown,unknown,unknown,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
c45166eb-22b4-423d-b5c1-0752e00242ba,43,services,married,high.school,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
1a57b7f6-c32e-4884-b31f-a8c3449c3be5,33,blue-collar,married,basic.9y,no,no,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
61149f09-7414-4551-9304-3bc61d2c3c8d,51,services,married,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
07fbfa7a-3787-4818-af34-71c556551de1,51,services,married,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
2354eb72-5627-45ec-bf5a-71ca70a47fcc,50,housemaid,married,basic.9y,unknown,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
a1602ffe-319f-4533-87f7-4e9ca3634bb3,45,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
daf6e1e5-e2ac-4575-b990-581b77ee250b,27,admin.,single,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
f168493e-73c8-444c-b04d-3beb507c757d,50,admin.,married,university.degree,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
aef10e7a-9dd9-4d48-b985-5f7169dc78a7,53,services,married,high.school,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
5cc806c5-8166-4ac5-85b8-24beafc47750,42,management,married,university.degree,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
56eddcbe-35e3-4cac-b15a-3238b4ab894b,41,admin.,married,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
c8d4ef80-fae6-4c89-92b3-8dd6a5264e3e,57,retired,married,university.degree,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
219baa25-7a91-44ec-84cf-5cc95a93b360,47,blue-collar,single,basic.9y,no,no,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
722497bf-de65-485f-94b1-7c93d945ba71,29,housemaid,married,high.school,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
84ec12fb-14ce-4dd0-97f8-f5124cce6533,39,unemployed,single,university.degree,no,no,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
2caf0ce5-bc34-4253-bf63-42e585dfbb18,33,services,single,basic.6y,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
2f4bb336-12b7-430e-a756-44d6bf4a4cf6,51,services,married,high.school,unknown,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
c518f30d-6a29-44fa-a02d-9047d1a6fcab,37,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
3b7a4465-cda3-434c-ad2d-ff7ae0802c7a,36,admin.,married,university.degree,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
57b410d5-a67e-4697-955c-e81a8de09b54,48,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
d2c31d22-2d61-4969-a727-f73f5d6b4d49,44,technician,single,unknown,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
43d2acd4-63bc-43df-9752-3650e6ba6e3c,34,blue-collar,single,high.school,unknown,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
858a776a-2b0d-4960-bf9a-c969c8bb5f71,54,management,married,university.degree,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
e969c5ef-5aea-4243-b041-6f444b320520,40,housemaid,divorced,basic.6y,unknown,yes,no,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
37b58c9f-e139-4d9b-b0a3-994b00cdd40e,52,management,married,professional.course,no,yes,no,telephone,may,wed,9,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
ec9638db-3ffd-4b64-927e-675b115c4b8b,33,unemployed,divorced,basic.9y,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
aad89e8c-5859-4506-999c-ff45f4c491f4,35,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
63572e93-076f-45fc-9eb7-8af23394554f,43,unknown,married,high.school,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
c69fcb81-4666-4393-9c29-13903b4c1a22,38,services,married,high.school,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
a5e88182-81de-4a34-a681-bc3f483350cd,55,admin.,married,high.school,no,no,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
736ad4ab-680b-404a-aa64-c8621222f5b7,42,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
09277f23-6dfc-4ec6-b3b7-10a85e420945,40,services,single,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
2b003869-3158-45d1-8fce-6838b4772dab,49,admin.,divorced,basic.9y,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
96b01f23-72df-4d9a-8e06-e949a235d2ce,54,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
2a5368ae-d22b-4ad2-888f-5323dbfa27a1,49,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
0a36a4c5-be12-4fa1-9d31-784219ba87f3,37,services,married,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
834d4a2b-e2d9-4520-8be7-bdfa5c42dbe9,54,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
9c59fb34-f1d0-4959-8a02-3652a6033d60,33,blue-collar,married,high.school,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
ee73c66d-e50e-4e32-8454-f235f37d0ab3,49,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
154c031c-5020-4fef-8421-b8894241db15,36,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
cb886908-8091-4a39-9184-4d9047036b37,48,entrepreneur,married,university.degree,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
58ccf53e-315b-476e-8871-f362735e40c3,35,student,married,university.degree,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
d279daf8-c32f-42d4-8eac-05f97f7648e8,42,blue-collar,divorced,basic.6y,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
37e06588-205f-4b59-9626-10c1f280c8b3,35,technician,divorced,professional.course,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
61e4bfce-f206-44dc-86da-6b32b85d826b,51,unemployed,married,professional.course,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
a966051c-3d72-4382-bc3a-2e7f2a656d2d,48,retired,married,basic.9y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
283e6ac6-a645-4c39-8e29-23a01d40cfcc,50,admin.,divorced,basic.9y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
7813297d-e966-4488-982c-61f82f545cbd,35,admin.,married,high.school,unknown,unknown,unknown,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
0eda9bbc-b68e-41bd-94af-501af3d1a5bd,45,services,married,high.school,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
54b91fba-39e5-4c67-9518-0ce8e7f2f5f5,46,management,divorced,university.degree,no,unknown,unknown,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
30e753dc-30a1-4f80-bb09-a35dd59c5d57,29,services,married,high.school,unknown,unknown,unknown,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
990f9d93-0f4d-495b-96cc-c34e1969f755,39,management,married,university.degree,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
af38c01c-1cf0-4005-a799-ef775ba88e1a,34,entrepreneur,married,basic.4y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
dfdbe6ad-d25b-4c0e-a731-de8e91cc5cce,37,admin.,married,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
c44dfa4d-03cb-4e34-9476-2c88de10f6fd,26,services,single,high.school,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
63c932cc-d4a1-40a7-a9d5-f56e549bc720,52,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
532dd840-274d-46af-a96e-2ecae7ad5381,42,admin.,married,basic.9y,no,yes,no,telephone,may,wed,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
d32bcc28-27aa-49bd-a54a-6543a148630f,44,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
c2dff45e-9a9b-492a-9e63-c17fee8300c7,55,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
0c47551c-8ba0-4e01-9e0f-151cc30a1bc6,41,technician,married,basic.9y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
a8798a6a-007e-4306-b9ae-60f646982710,53,services,married,high.school,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
8e82f3d6-866b-4faf-bf48-264a57a464cc,39,admin.,married,basic.4y,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
aa226ca8-5077-47b9-8b79-4f6b587c7e4a,40,technician,married,professional.course,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
1a703aa3-324a-469f-8f90-739ba055cd52,42,services,married,professional.course,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
c72f204e-1c71-4f2d-b810-cc451247b6dc,29,services,divorced,high.school,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
1c69510c-d610-4c52-b0fb-f6c642565f8f,30,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
57127e4c-a99d-431d-9a6b-f2ed23a694e3,41,housemaid,married,basic.6y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
9a0637de-9764-402d-b80f-b8cc0fb34780,30,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
e74ad638-f048-4f90-8894-bd06c5f14b92,52,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
6967c917-2ffd-4def-b112-16066aeee548,41,housemaid,married,basic.6y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
72aef191-4a90-4370-8e44-514bb4c6a26c,34,technician,divorced,professional.course,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
f0c75d32-6ede-45fc-a86c-85fc4fe103df,40,admin.,single,high.school,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
9244ae24-3131-4348-be77-805991285585,34,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
0c5abc51-0398-46b0-a001-7323fe17574a,42,blue-collar,married,basic.6y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
6496ee9b-f677-4f6e-b74b-a5dd5435d1a4,35,blue-collar,married,basic.9y,no,no,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
