,client_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
11623,322ed369-81a5-4a60-852b-a8658ceb47d6,32,admin.,single,university.degree,unknown,no,yes,telephone,jun,fri,11,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11624,07269d7d-b93d-487c-b878-7d425c11fb67,58,retired,divorced,university.degree,no,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11625,34e6fc61-4365-463b-8beb-7b851f51e594,43,technician,married,basic.9y,unknown,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11626,bf10d28c-4713-4b2d-8830-db6daba3e415,48,blue-collar,married,basic.4y,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11627,5fb103ac-6272-4ad4-b830-183f3bf35e10,49,services,married,high.school,no,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11628,72b5b330-e7b4-485e-9995-d9b8350112c9,36,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11629,0dee3c82-1a62-414f-ac99-6cd920257f5a,43,admin.,single,professional.course,no,no,yes,telephone,jun,fri,14,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11630,f9f978c5-e5b0-4ff2-9a76-076454279e45,31,admin.,single,university.degree,no,no,no,telephone,jun,fri,29,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11631,022ecea2-c14e-4049-b7a0-52633e9815f0,35,services,single,high.school,no,no,no,telephone,jun,fri,14,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11632,b4b66878-0c20-4142-8a2c-2c5b5eed9583,35,technician,single,professional.course,no,unknown,unknown,telephone,jun,fri,21,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11633,900dc287-992f-462b-bbc3-099ea8ff0399,58,blue-collar,married,unknown,no,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11634,e7d42566-9a75-4d82-bff6-406e9853a306,46,housemaid,married,basic.4y,no,no,no,telephone,jun,fri,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11635,c32a9b5a-5330-432e-a8c0-ecf2ec8d3701,55,admin.,divorced,university.degree,no,yes,no,telephone,jun,fri,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11636,bf9ae809-f074-4fd5-a882-613e60ac8347,41,technician,married,professional.course,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11637,b298ffd4-8d81-469d-b10f-3ee8522758ad,34,admin.,married,university.degree,no,yes,no,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11638,13899172-2fae-45b8-99c6-71d13b2a9a4d,41,admin.,married,high.school,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11639,cb4252c5-f7ed-4f56-9300-b5976f236792,50,unemployed,married,high.school,unknown,no,no,telephone,jun,fri,11,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11640,1eb09504-5924-47d6-b129-428a45980969,28,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11641,e71b49ff-3c1e-477e-9393-78fe9a247ea9,33,blue-collar,single,basic.9y,no,no,no,telephone,jun,fri,18,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11642,5a34274d-fd05-4f5f-af9f-7a9ea9fb56ea,46,blue-collar,divorced,basic.6y,no,yes,yes,telephone,jun,fri,13,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11643,48c720b4-7bd6-43d6-ba28-8252030fb181,59,retired,married,professional.course,unknown,yes,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11644,5dfc3c85-190b-43a9-9445-ea823e2d59b2,46,admin.,married,high.school,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11645,2a39d3b3-870c-402f-89aa-c0779d00ac07,29,admin.,single,university.degree,no,no,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11646,c7eba670-1e0e-4bcd-ab6c-248cd47f53cc,39,entrepreneur,divorced,university.degree,no,no,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11647,b40a6fd3-6c86-4f6e-8c5b-4af7fa34f1db,53,blue-collar,married,basic.4y,no,no,yes,telephone,jun,fri,22,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11648,94e58b73-1fd8-4bc4-beef-3c8499fc0a3e,35,admin.,married,high.school,no,no,no,telephone,jun,fri,21,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11649,da68a330-3ec7-41bc-9f93-4b8659e11f87,41,blue-collar,married,basic.9y,no,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11650,124be5c1-2ca1-454d-8585-987e9f0078cd,57,retired,married,basic.4y,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11651,04ad9a05-6e6b-4ac4-a027-cb08ecd968be,39,services,divorced,basic.9y,no,yes,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11652,9a5aaca6-f479-4417-b2bc-4658f4591d2a,58,retired,married,professional.course,unknown,no,no,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11653,6310a545-246f-438f-b7a9-87c9a4e3c1ed,53,management,divorced,university.degree,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11654,ef56e07b-3b7a-4842-bced-fb15786f96b4,57,entrepreneur,married,basic.9y,unknown,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11655,e5e1023b-f67a-4a5d-b87f-067e38fc97ca,43,technician,married,basic.9y,unknown,yes,yes,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11656,b9f2af7a-7e80-4d1e-84bb-fc22ed993537,37,admin.,married,basic.6y,no,no,no,telephone,jun,fri,14,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11657,fb5b913d-f460-4301-9776-bed03a3d13ac,33,services,single,high.school,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11658,b72b6d79-7d8e-40ff-baf1-a41462b580f9,54,services,married,high.school,no,no,no,telephone,jun,fri,20,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11659,f9bde89a-b496-4d22-b7c9-a40fb3507d52,45,entrepreneur,married,university.degree,unknown,no,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11660,21aa5b30-d8b1-421a-8ae6-1023c1fe5356,44,services,married,high.school,no,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11661,3adc0b29-1a46-4c93-a5da-37c93f1da4cf,58,blue-collar,married,professional.course,no,no,no,telephone,jun,fri,12,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11662,dde1eb6a-f407-4a26-bcb0-9b14df1b8b04,42,technician,married,university.degree,no,no,no,telephone,jun,fri,20,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11663,1fa925cf-b26f-4428-ac9e-e94955fd72c8,39,services,married,high.school,unknown,no,no,telephone,jun,fri,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11664,763be119-97d5-4807-a1b1-6cfc011192bf,44,technician,single,basic.6y,unknown,no,no,telephone,jun,fri,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11665,78698aab-3537-4356-a781-e61da6133014,57,retired,married,university.degree,no,yes,no,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11666,74cce41b-d296-4a1d-8590-e345371e7fa5,39,admin.,married,high.school,no,yes,no,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11667,a9df6466-87a7-4780-93af-2517bd89eb5b,48,retired,married,unknown,unknown,yes,no,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11668,642eda88-5364-4eba-9adc-78cefdcef410,40,admin.,married,high.school,unknown,yes,no,telephone,jun,fri,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11669,88dc767c-c879-4a52-922a-e2587ffe2364,45,admin.,divorced,university.degree,unknown,unknown,unknown,telephone,jun,fri,12,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11670,f24e4821-8ce1-4c1d-9636-9b164f83babf,37,admin.,divorced,high.school,no,yes,no,telephone,jun,fri,12,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11671,9bd2239e-ca8f-41bb-b6fb-fe259099a40b,26,admin.,single,basic.9y,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11672,da37455f-d75b-4cae-97bb-905a1dd6365c,57,management,married,university.degree,no,no,yes,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11673,34e70f93-b6a5-402f-ad76-59461ae9bd62,31,student,single,unknown,unknown,yes,no,telephone,jun,fri,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11674,9fcafb03-36e1-44de-b7d1-4365a58ee153,45,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,fri,11,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11675,a1094500-7e85-44e9-b658-2d68b671c556,29,admin.,single,university.degree,no,yes,no,telephone,jun,fri,27,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11676,bd492e64-06c4-4610-b062-1b6b6da0cefb,36,blue-collar,married,high.school,no,no,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11677,e67d3eb2-7b4f-4325-9283-9fd185c93a62,56,technician,divorced,basic.9y,no,yes,no,telephone,jun,fri,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11678,1cde3143-6f64-4ac0-817f-d879ec43bb90,36,admin.,single,high.school,unknown,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11679,3cf5fa91-83ff-4232-857d-9eb2998ebf81,33,services,unknown,high.school,no,no,no,telephone,jun,fri,21,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11680,422c4fee-f686-407f-baaf-7efb98398f69,34,management,married,university.degree,no,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11681,4eb0d118-b8d0-4519-b42a-dd2b40cf4d9d,53,services,married,basic.9y,unknown,yes,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11682,7cb6cb58-88e1-4f74-9d97-1a94f550b2cb,55,admin.,married,high.school,no,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11683,81f14d71-bbde-4419-b7cd-49c457d27233,34,blue-collar,single,basic.6y,no,yes,yes,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11684,36125699-0c00-4c32-9097-17f0aa40c4d2,42,housemaid,married,basic.4y,unknown,yes,no,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11685,74a1ae46-cd04-4af7-98cd-f9368e6327d1,39,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,fri,16,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11686,9cb456ab-177b-4c9b-ad43-eb07b78942db,53,management,married,basic.9y,unknown,yes,no,telephone,jun,fri,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11687,8dacf18a-4c38-4169-8335-e1249d76cfeb,30,admin.,divorced,high.school,no,yes,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11688,978b4300-ed85-4a57-b8cd-ccd0dd2de98c,31,management,single,university.degree,unknown,yes,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11689,e6006136-3556-4286-8839-0b0344e74b27,35,services,married,basic.6y,no,yes,no,telephone,jun,fri,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11690,2a30a76b-fe7c-4767-b51e-1a17effed41c,43,admin.,married,university.degree,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11691,83128b62-af86-4133-a046-2aec624cc498,40,housemaid,single,university.degree,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11692,9daa493f-8de3-4fde-87b8-f5f3d82cf1a2,49,technician,married,professional.course,no,yes,no,telephone,jun,fri,14,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11693,af80f96c-0b5b-4ed6-a212-9ec8ce885423,26,blue-collar,single,basic.9y,unknown,no,yes,telephone,jun,fri,14,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11694,fe97fd8c-98a7-45a4-bf1d-c53e5b2e38ba,55,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,fri,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11695,ac094edd-042e-4c4f-885f-df4b3ec40cfc,56,retired,married,basic.6y,no,yes,no,telephone,jun,fri,19,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11696,639cc4ef-ca4d-48f2-adea-f103816f4346,58,retired,married,basic.4y,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11697,68eaf782-9b86-466e-8c78-3199a47d2166,52,technician,married,university.degree,unknown,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11698,101ff0ce-9c09-4313-bbe6-06609b58639e,30,services,single,high.school,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11699,bbd29311-7627-4d7c-a8f7-12e18e1abc09,31,blue-collar,single,basic.4y,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11700,57146ac6-beb0-4d4f-b573-23d957b3e92b,34,admin.,married,university.degree,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11701,20089ebb-fdd1-4c5c-9e03-f6b046c600c9,36,self-employed,married,professional.course,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11702,4baf24e1-f4a4-4373-a932-8bf23bb584c7,55,admin.,married,university.degree,no,no,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11703,39846f78-f117-4fac-9bc0-022eae0b233c,35,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11704,9f326d13-7fa4-4e12-b449-9bdb6604d193,43,management,married,university.degree,no,no,no,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11705,794ad605-b208-4732-af1a-67f33d3c5e2d,35,entrepreneur,married,university.degree,no,no,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11706,9e0ba7b9-f25f-459e-aac6-4bdb50d0b777,38,technician,divorced,professional.course,no,yes,no,telephone,jun,fri,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11707,bf04ddfa-88f6-4ad2-b739-19f58843190a,35,admin.,married,high.school,no,no,yes,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11708,e2fd3788-3fea-43e8-a19d-6ea7cdc4ad47,55,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11709,3ef275be-adba-466f-9468-6a52c6e462ce,31,entrepreneur,single,basic.6y,unknown,yes,yes,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11710,cc3f2086-0570-4b36-9d12-3a683159117e,56,self-employed,married,university.degree,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11711,16bae793-c57e-4e18-86e3-4775af04cc6d,32,admin.,married,university.degree,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11712,ebfa5bbe-bc29-42bf-96b2-28bf78bde5d7,34,services,married,high.school,no,no,no,telephone,jun,fri,14,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11713,031bd7e6-5115-448e-88c1-4cdfd3f82242,44,admin.,divorced,high.school,no,yes,yes,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11714,bbb2c7a5-3d75-47e2-9088-1923ca9f4d26,45,self-employed,divorced,professional.course,unknown,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11715,f6d18ff3-f733-4b60-86ac-0c3be49edb8e,29,blue-collar,single,professional.course,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11716,1d4e4b48-4ced-49e2-889d-457bc6fae550,31,technician,married,professional.course,no,no,yes,telephone,jun,fri,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11717,6dc5a419-dfc1-4ca4-9c3b-49c020191354,38,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11718,795a8fd8-4d3b-4264-a69c-e39aac936157,44,admin.,married,university.degree,no,no,no,telephone,jun,fri,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11719,15da149f-09cf-436f-8467-88581bfc4251,39,housemaid,married,university.degree,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11720,69cf2375-5ca9-4488-a815-af1f153b910a,32,blue-collar,married,basic.6y,no,yes,no,telephone,jun,fri,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11721,ade24f42-29f2-4ebf-b57d-9afc47d5af4e,57,admin.,married,university.degree,no,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11722,8fabf68c-3b20-4897-a360-f2dd991dfa47,30,blue-collar,married,basic.9y,no,yes,no,telephone,jun,fri,14,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11723,74c160bf-53a3-4bf2-8714-71a143cf3576,43,admin.,married,high.school,no,yes,no,telephone,jun,fri,15,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11724,b2340182-dffc-4ae4-b6cb-759fa421ae74,40,services,divorced,high.school,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11725,f7e8e6e7-1b92-4c44-a52c-c9598a8a26bd,33,admin.,married,professional.course,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11726,82ed26a4-be2e-46dc-a1f4-c9de9c1e58e4,31,entrepreneur,single,university.degree,unknown,no,no,telephone,jun,fri,12,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11727,18614a67-d425-4289-8e43-b8514e7dea3b,50,admin.,married,basic.9y,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11728,297749a3-c548-4892-ae3c-dbab32f004e2,25,blue-collar,single,high.school,unknown,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11729,2c768733-cf41-4297-a793-33949bc95226,40,blue-collar,single,unknown,unknown,yes,no,telephone,jun,fri,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11730,579730c9-c1ff-4763-a82a-d2fc4575e70e,44,self-employed,single,university.degree,no,no,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11731,64fbc50e-398d-4391-9b41-e3dce688ecde,48,unemployed,married,high.school,unknown,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11732,cbe82cb6-0003-4d29-8943-d4f9c1b2a67d,30,blue-collar,single,basic.9y,unknown,no,no,telephone,jun,fri,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11733,6dd4420f-48f2-4e1d-8cea-cda9e6ac3274,60,self-employed,single,basic.9y,unknown,yes,no,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11734,fb77af52-0d94-49ac-94d9-970e2961161c,43,services,married,high.school,no,no,no,telephone,jun,fri,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11735,3c44c83a-983a-49b3-b6f8-b54901e4ea36,57,blue-collar,divorced,basic.4y,no,yes,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11736,d395eca1-d49d-4541-81fa-2202b4c5178e,48,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11737,26067324-dc80-4105-a05b-138fc4fd6b33,35,admin.,married,basic.9y,no,no,yes,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11738,640fdccb-3f89-4330-aca2-507c5a23f1cf,51,technician,married,unknown,no,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11739,2f79a744-1bee-46df-ad67-1834e0f6a65b,48,entrepreneur,married,professional.course,no,no,no,telephone,jun,fri,12,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11740,e62cf87a-b52b-4a50-a93d-580fa89f5fad,36,admin.,married,university.degree,no,unknown,unknown,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11741,2b1f54d8-aced-48b2-b48e-f97250f1fd1a,42,housemaid,married,basic.4y,unknown,yes,no,telephone,jun,fri,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11742,4fb2857f-b0fd-44c6-97b6-20a0a5c28a7d,33,technician,single,professional.course,no,no,yes,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11743,8e604333-aa35-4a7c-a049-8394a621bd3d,50,management,married,high.school,unknown,no,no,telephone,jun,fri,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11744,345b2410-f9c4-4534-8cfd-c92a20a166ab,55,unknown,married,basic.4y,unknown,no,no,telephone,jun,fri,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11745,d443b38b-6bba-4d0c-8e73-c4916e498b46,40,services,married,basic.6y,unknown,no,no,telephone,jun,fri,11,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11746,938aac3b-694e-45be-bc95-501c809fd2ab,56,retired,divorced,basic.4y,no,yes,no,telephone,jun,fri,15,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11747,d6915fd1-f456-4382-9edd-2681a0e52afd,37,technician,married,university.degree,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11748,2df421fd-0418-4db2-9c75-4680a623a2f8,36,blue-collar,single,basic.9y,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11749,4a2a5ae1-56c8-4571-8b7b-dda2fb592e9a,36,admin.,married,university.degree,no,yes,no,telephone,jun,fri,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11750,eb9907d6-1340-4f03-88da-b4d02842c68d,41,technician,married,high.school,no,no,no,telephone,jun,fri,12,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11751,8f75ead0-8eea-4137-8b4e-ce0d6144a62d,42,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11752,acd7ddbb-247c-494b-8a9a-62c48a755444,42,entrepreneur,married,professional.course,no,yes,no,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11753,6ea1d367-be98-4184-8b6b-ab4c02d0d8b1,49,management,married,high.school,no,no,no,telephone,jun,fri,13,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11754,d7da364b-eeb5-461a-9eca-d9645fac0234,42,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,fri,27,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11755,b60ee15b-c4f6-4bde-b85b-687f9b384cb7,53,technician,married,university.degree,no,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11756,458921bf-2f96-4193-acb5-3f2fc78a1944,41,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,31,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11757,5f66a3ed-5d68-4800-8259-470578781b46,42,admin.,divorced,university.degree,no,yes,no,telephone,jun,fri,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11758,d8d84d1c-bbed-42e9-a5e9-27d1446c0770,33,blue-collar,married,basic.4y,no,yes,no,telephone,jun,fri,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11759,decde284-61e7-4301-85c7-7ba1ec6e830b,40,admin.,married,high.school,no,no,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11760,f5e3ff1e-ec00-4b9d-83fa-2de43770ea70,31,management,single,university.degree,unknown,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11761,403bb982-ae3e-41c7-9f72-0f5b402a2f4e,30,admin.,divorced,high.school,no,no,no,telephone,jun,fri,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11762,d1f47b27-94c8-47aa-8eec-67413ecc8014,31,entrepreneur,married,professional.course,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11763,c177cf8a-9254-44ef-88fa-a97fabd63b9f,44,admin.,single,university.degree,unknown,yes,no,telephone,jun,fri,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11764,9a13f5d6-53df-4f33-ace3-e7d9fbb05eb3,44,management,married,university.degree,unknown,yes,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11765,d3b78d54-2f3b-4c6f-922c-6332f24e9e47,56,technician,married,unknown,no,no,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11766,2a4c282f-57ac-4d81-9c86-d21113b2bf09,57,retired,single,high.school,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11767,d31b5c7e-4429-4ce2-8c75-687971a49cc9,34,services,divorced,basic.9y,unknown,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
11768,e51821ed-b48a-4b1e-9d65-b0d688563f85,36,admin.,married,university.degree,no,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
